pod_name    node_name
app-api-comp-1-workload-0-84dd9cdc57-4zqzf     409
app-api-comp-1-workload-0-84dd9cdc57-5zh7q     452
app-api-comp-1-workload-0-84dd9cdc57-6mg8z     813
app-api-comp-1-workload-0-84dd9cdc57-7tv8x     418
app-api-comp-1-workload-0-84dd9cdc57-86zkl     541
app-api-comp-1-workload-0-84dd9cdc57-89pxl     886
app-api-comp-1-workload-0-84dd9cdc57-8vgkl     451
app-api-comp-1-workload-0-84dd9cdc57-9mqzm     634
app-api-comp-1-workload-0-84dd9cdc57-cgqtm     627
app-api-comp-1-workload-0-84dd9cdc57-dw25n     443
app-api-comp-1-workload-0-84dd9cdc57-fqb7q     809
app-api-comp-1-workload-0-84dd9cdc57-g5v2l     638
app-api-comp-1-workload-0-84dd9cdc57-gj7qc     713
app-api-comp-1-workload-0-84dd9cdc57-jhdhd     676
app-api-comp-1-workload-0-84dd9cdc57-jjlpv     777
app-api-comp-1-workload-0-84dd9cdc57-jv74q     843
app-api-comp-1-workload-0-84dd9cdc57-lcjn9     505
app-api-comp-1-workload-0-84dd9cdc57-mn7fd     798
app-api-comp-1-workload-0-84dd9cdc57-p87w8     744
app-api-comp-1-workload-0-84dd9cdc57-r2qvr     682
app-api-comp-1-workload-0-84dd9cdc57-tgd68     525
app-api-comp-1-workload-0-84dd9cdc57-thd9g     624
app-api-comp-1-workload-0-84dd9cdc57-v29sf     746
app-api-comp-1-workload-0-84dd9cdc57-vm9hh     426
app-api-comp-1-workload-1-54778cbfcb-56lwz     653
app-api-comp-1-workload-1-54778cbfcb-5q252     824
app-api-comp-1-workload-1-54778cbfcb-9dx5f     841
app-api-comp-1-workload-1-54778cbfcb-ckcmn     669
app-api-comp-1-workload-1-54778cbfcb-dwqcn     720
app-api-comp-1-workload-1-54778cbfcb-grpbn     511
app-api-comp-1-workload-1-54778cbfcb-hszqj     581
app-api-comp-1-workload-1-54778cbfcb-nh9b6     878
app-api-comp-1-workload-1-54778cbfcb-pn6sr     686
app-api-comp-1-workload-1-54778cbfcb-rpjcx     810
app-api-comp-1-workload-1-54778cbfcb-vn7lb     773
app-api-comp-1-workload-1-54778cbfcb-vt69k     745
app-api-comp-1-workload-10-6ddddcf77-4shp2     457
app-api-comp-1-workload-10-6ddddcf77-8qf82     95
app-api-comp-1-workload-10-6ddddcf77-hrvq6     77
app-api-comp-1-workload-10-6ddddcf77-njdw5     660
app-api-comp-1-workload-10-6ddddcf77-pxjk5     171
app-api-comp-1-workload-10-6ddddcf77-qh68f     897
app-api-comp-1-workload-10-6ddddcf77-r7qpr     164
app-api-comp-1-workload-10-6ddddcf77-rsfvv     438
app-api-comp-1-workload-10-6ddddcf77-sbgzz     662
app-api-comp-1-workload-10-6ddddcf77-tzlrp     160
app-api-comp-1-workload-11-6f8cb9ffd9-4gmx8    675
