pod_name    node_name
app-api-comp-0-workload-0-679979b6b9-2df25     98
app-api-comp-0-workload-0-679979b6b9-6whlq     5
app-api-comp-0-workload-0-679979b6b9-9st6f     68
app-api-comp-0-workload-0-679979b6b9-b58ks     9
app-api-comp-0-workload-0-679979b6b9-m2gj5     66
app-api-comp-0-workload-0-679979b6b9-pmd9k     3
app-api-comp-0-workload-0-679979b6b9-wpchg     79
app-api-comp-0-workload-1-6c76957b5b-2bffx     274
app-api-comp-0-workload-1-6c76957b5b-jmcvk     31
app-api-comp-0-workload-1-6c76957b5b-n2gdb     47
app-api-comp-0-workload-1-6c76957b5b-p6hqn     187
app-api-comp-0-workload-1-6c76957b5b-v7z8z     284
app-api-comp-0-workload-1-6c76957b5b-w9t47     240
app-api-comp-0-workload-1-6c76957b5b-zc5nj     22
app-api-comp-0-workload-10-6d8b977f6-2xn5h     281
app-api-comp-0-workload-10-6d8b977f6-6lnjr     181
app-api-comp-0-workload-10-6d8b977f6-6tl5x     180
app-api-comp-0-workload-10-6d8b977f6-8zwsn     134
app-api-comp-0-workload-10-6d8b977f6-cwfn2     175
app-api-comp-0-workload-10-6d8b977f6-dn6x2     202
app-api-comp-0-workload-10-6d8b977f6-g9d54     259
app-api-comp-0-workload-10-6d8b977f6-jq8b5     262
app-api-comp-0-workload-10-6d8b977f6-kdbmb     178
app-api-comp-0-workload-10-6d8b977f6-mc2kf     234
app-api-comp-0-workload-10-6d8b977f6-z4wh7     156
app-api-comp-0-workload-11-86b6b55979-4mjcm    217
app-api-comp-0-workload-11-86b6b55979-8pt9f    195
app-api-comp-0-workload-11-86b6b55979-ckrbq    51
app-api-comp-0-workload-11-86b6b55979-g64bn    163
app-api-comp-0-workload-11-86b6b55979-grpgk    240
app-api-comp-0-workload-11-86b6b55979-nsp9x    293
app-api-comp-0-workload-11-86b6b55979-ps59x    146
app-api-comp-0-workload-11-86b6b55979-rfv7h    297
app-api-comp-0-workload-11-86b6b55979-tjq9r    190
app-api-comp-0-workload-12-5ccbb5cdc-5rdwd     165
app-api-comp-0-workload-12-5ccbb5cdc-d6pp7     51
app-api-comp-0-workload-12-5ccbb5cdc-jb5rc     56
app-api-comp-0-workload-12-5ccbb5cdc-lt66p     24
app-api-comp-0-workload-12-5ccbb5cdc-qsmxc     33
app-api-comp-0-workload-12-5ccbb5cdc-vkn75     283
app-api-comp-0-workload-12-5ccbb5cdc-ws98m     151
app-api-comp-0-workload-13-656d9674bf-4k2qc    243
app-api-comp-0-workload-13-656d9674bf-57jpl    206
app-api-comp-0-workload-13-656d9674bf-c6prg    292
app-api-comp-0-workload-13-656d9674bf-fkhqc    289
app-api-comp-0-workload-13-656d9674bf-j4qfg    238
app-api-comp-0-workload-13-656d9674bf-kdrss    187
app-api-comp-0-workload-13-656d9674bf-ldjhs    31
app-api-comp-0-workload-13-656d9674bf-nl47m    189
app-api-comp-0-workload-13-656d9674bf-z6h9g    212
app-api-comp-0-workload-13-656d9674bf-zspch    253
app-api-comp-0-workload-14-6fbf598d4b-2nnn7    240
app-api-comp-0-workload-14-6fbf598d4b-59x2s    47
app-api-comp-0-workload-14-6fbf598d4b-6gg2k    299
app-api-comp-0-workload-14-6fbf598d4b-bvtss    22
app-api-comp-0-workload-14-6fbf598d4b-c9tdx    31
app-api-comp-0-workload-14-6fbf598d4b-gj7lf    59
app-api-comp-0-workload-14-6fbf598d4b-mw782    253
app-api-comp-0-workload-14-6fbf598d4b-q8v2k    276
app-api-comp-0-workload-14-6fbf598d4b-rjd52    56
app-api-comp-0-workload-14-6fbf598d4b-smnrq    212
app-api-comp-0-workload-14-6fbf598d4b-vr2q9    196
app-api-comp-0-workload-14-6fbf598d4b-x9vrg    206
app-api-comp-0-workload-15-5b5858c864-2gb54    205
app-api-comp-0-workload-15-5b5858c864-5wbn4    267
app-api-comp-0-workload-15-5b5858c864-8pg8n    170
app-api-comp-0-workload-15-5b5858c864-9dncs    198
app-api-comp-0-workload-15-5b5858c864-9s2v2    221
app-api-comp-0-workload-15-5b5858c864-fxnkz    218
app-api-comp-0-workload-15-5b5858c864-hq87q    282
app-api-comp-0-workload-15-5b5858c864-mbv6f    231
app-api-comp-0-workload-15-5b5858c864-ndb28    273
app-api-comp-0-workload-15-5b5858c864-qwhfn    53
app-api-comp-0-workload-15-5b5858c864-zb245    27
app-api-comp-0-workload-16-7df5d48866-cl96w    154
app-api-comp-0-workload-16-7df5d48866-d4mbw    277
app-api-comp-0-workload-16-7df5d48866-jpxrj    182
app-api-comp-0-workload-16-7df5d48866-mqctg    272
app-api-comp-0-workload-16-7df5d48866-p8vpf    201
app-api-comp-0-workload-16-7df5d48866-r8w62    169
app-api-comp-0-workload-16-7df5d48866-whvk7    255
app-api-comp-0-workload-16-7df5d48866-zdqzv    275
app-api-comp-0-workload-17-5cb87bb68-4q9jk     278
app-api-comp-0-workload-17-5cb87bb68-cmlm8     16
app-api-comp-0-workload-17-5cb87bb68-dlllr     181
app-api-comp-0-workload-17-5cb87bb68-gts9w     246
app-api-comp-0-workload-17-5cb87bb68-pkw9w     256
app-api-comp-0-workload-17-5cb87bb68-q2rdl     175
app-api-comp-0-workload-17-5cb87bb68-q59pk     46
app-api-comp-0-workload-17-5cb87bb68-tvb2m     5
app-api-comp-0-workload-17-5cb87bb68-vh57t     223
app-api-comp-0-workload-18-78c9d8746c-4g58r    133
app-api-comp-0-workload-18-78c9d8746c-5r5kn    55
app-api-comp-0-workload-18-78c9d8746c-cgl4r    144
app-api-comp-0-workload-18-78c9d8746c-hj9cg    285
app-api-comp-0-workload-18-78c9d8746c-p44bz    171
app-api-comp-0-workload-18-78c9d8746c-p6sgw    152
app-api-comp-0-workload-18-78c9d8746c-r5pt9    245
app-api-comp-0-workload-18-78c9d8746c-zlb8w    222
app-api-comp-0-workload-18-78c9d8746c-zlrbm    194
app-api-comp-0-workload-19-649f7d6bbd-27dcv    288
app-api-comp-0-workload-19-649f7d6bbd-47nst    269
app-api-comp-0-workload-19-649f7d6bbd-5pvdc    239
app-api-comp-0-workload-19-649f7d6bbd-6jrmb    192
app-api-comp-0-workload-19-649f7d6bbd-86dlv    257
app-api-comp-0-workload-19-649f7d6bbd-9jc4t    216
app-api-comp-0-workload-19-649f7d6bbd-cnxmv    141
app-api-comp-0-workload-19-649f7d6bbd-m4775    145
app-api-comp-0-workload-19-649f7d6bbd-mpdx8    229
app-api-comp-0-workload-19-649f7d6bbd-q46tb    291
app-api-comp-0-workload-19-649f7d6bbd-vf2zd    249
