pod_name    node_name
app-api-comp-1-workload-0-646c8f7486-88fpg    38
app-api-comp-1-workload-0-646c8f7486-bn7xr    138
app-api-comp-1-workload-0-646c8f7486-bvks6    37
app-api-comp-1-workload-0-646c8f7486-f6jjq    35
app-api-comp-1-workload-0-646c8f7486-hsqtd    262
app-api-comp-1-workload-0-646c8f7486-jpzj4    215
app-api-comp-1-workload-0-646c8f7486-k84fb    193
app-api-comp-1-workload-0-646c8f7486-lvfxq    216
app-api-comp-1-workload-0-646c8f7486-lznj8    224
app-api-comp-1-workload-0-646c8f7486-pdrk5    191
app-api-comp-1-workload-0-646c8f7486-wm9bg    142
app-api-comp-1-workload-0-646c8f7486-zktwt    148
app-api-comp-1-workload-1-7896bc9f55-5s7wd    22
app-api-comp-1-workload-1-7896bc9f55-9xg2v    37
app-api-comp-1-workload-1-7896bc9f55-fq2v2    38
app-api-comp-1-workload-1-7896bc9f55-gtjdb    278
app-api-comp-1-workload-1-7896bc9f55-m65f8    24
app-api-comp-1-workload-1-7896bc9f55-rc5k7    255
app-api-comp-1-workload-1-7896bc9f55-s7nw4    246
app-api-comp-1-workload-1-7896bc9f55-sgkmz    269
app-api-comp-1-workload-10-788465889d-hh8n2   286
app-api-comp-1-workload-10-788465889d-hqvpj   168
app-api-comp-1-workload-10-788465889d-mc25k   178
app-api-comp-1-workload-10-788465889d-mlttw   154
app-api-comp-1-workload-10-788465889d-mpf49   279
app-api-comp-1-workload-10-788465889d-phg4w   288
app-api-comp-1-workload-10-788465889d-ssbz7   218
app-api-comp-1-workload-10-788465889d-x4c4d   209
app-api-comp-1-workload-11-568cc5fb7c-84ls9   133
app-api-comp-1-workload-11-568cc5fb7c-98q64   139
app-api-comp-1-workload-11-568cc5fb7c-gh9nq   211
app-api-comp-1-workload-11-568cc5fb7c-qs678   221
app-api-comp-1-workload-11-568cc5fb7c-vz2j7   174
app-api-comp-1-workload-11-568cc5fb7c-zsz2b   150
app-api-comp-1-workload-12-5b78bdf788-8jswz   241
app-api-comp-1-workload-12-5b78bdf788-g2bwb   293
app-api-comp-1-workload-12-5b78bdf788-g6jc7   264
app-api-comp-1-workload-12-5b78bdf788-sbfsf   170
app-api-comp-1-workload-12-5b78bdf788-tpl45   156
app-api-comp-1-workload-13-68444f8f77-6qrq8   162
app-api-comp-1-workload-13-68444f8f77-7h6x5   176
app-api-comp-1-workload-13-68444f8f77-b6594   223
app-api-comp-1-workload-13-68444f8f77-b6pkx   205
app-api-comp-1-workload-13-68444f8f77-dckn8   57
app-api-comp-1-workload-13-68444f8f77-dqtbg   204
app-api-comp-1-workload-13-68444f8f77-lgkd7   35
app-api-comp-1-workload-13-68444f8f77-mq4qb   299
app-api-comp-1-workload-13-68444f8f77-ztmtr   149
app-api-comp-1-workload-14-6b8ff77fc7-2hw4s   20
app-api-comp-1-workload-14-6b8ff77fc7-8zhls   281
app-api-comp-1-workload-14-6b8ff77fc7-c4qpr   48
app-api-comp-1-workload-14-6b8ff77fc7-kjzx4   212
app-api-comp-1-workload-14-6b8ff77fc7-kzk96   42
app-api-comp-1-workload-14-6b8ff77fc7-l7qkh   182
app-api-comp-1-workload-14-6b8ff77fc7-qn2f4   38
app-api-comp-1-workload-14-6b8ff77fc7-s259t   136
app-api-comp-1-workload-14-6b8ff77fc7-zqflp   22
app-api-comp-1-workload-15-574749c4f9-7pzbz   145
app-api-comp-1-workload-15-574749c4f9-84ffj   173
app-api-comp-1-workload-15-574749c4f9-9zkfv   171
app-api-comp-1-workload-15-574749c4f9-jpltd   165
app-api-comp-1-workload-15-574749c4f9-kjmvs   247
app-api-comp-1-workload-15-574749c4f9-mgrhn   263
app-api-comp-1-workload-15-574749c4f9-pdtkt   178
app-api-comp-1-workload-15-574749c4f9-rcvft   254
app-api-comp-1-workload-16-8467d6bd4f-8bjq4   287
app-api-comp-1-workload-16-8467d6bd4f-f2tv5   210
app-api-comp-1-workload-16-8467d6bd4f-m7whh   282
app-api-comp-1-workload-16-8467d6bd4f-nv9jj   276
app-api-comp-1-workload-16-8467d6bd4f-wggw9   284
app-api-comp-1-workload-17-6f54dd9758-26zxf   222
app-api-comp-1-workload-17-6f54dd9758-5dfhb   290
app-api-comp-1-workload-17-6f54dd9758-9rrfw   194
app-api-comp-1-workload-17-6f54dd9758-cz57q   141
app-api-comp-1-workload-17-6f54dd9758-dv7qw   291
app-api-comp-1-workload-17-6f54dd9758-gvdsw   146
app-api-comp-1-workload-17-6f54dd9758-m7s66   197
app-api-comp-1-workload-17-6f54dd9758-r4zr7   202
app-api-comp-1-workload-17-6f54dd9758-rs92z   273
app-api-comp-1-workload-17-6f54dd9758-xsqcr   153
app-api-comp-1-workload-18-d9c5974d6-2rw8d    283
app-api-comp-1-workload-18-d9c5974d6-4pbtp    213
app-api-comp-1-workload-18-d9c5974d6-5dkgj    217
app-api-comp-1-workload-18-d9c5974d6-7t7z6    285
app-api-comp-1-workload-18-d9c5974d6-9zdbl    39
app-api-comp-1-workload-18-d9c5974d6-cd8pq    166
app-api-comp-1-workload-18-d9c5974d6-grqqz    289
