pod_name    node_name
app-api-comp-0-workload-0-99c4c4567-26nmn      837
app-api-comp-0-workload-0-99c4c4567-2lwmn      507
app-api-comp-0-workload-0-99c4c4567-42zfk      530
app-api-comp-0-workload-0-99c4c4567-4fkh6      615
app-api-comp-0-workload-0-99c4c4567-6xscp      572
app-api-comp-0-workload-0-99c4c4567-7rrrl      523
app-api-comp-0-workload-0-99c4c4567-b2cnh      583
app-api-comp-0-workload-0-99c4c4567-dfmvq      625
app-api-comp-0-workload-0-99c4c4567-fgjpz      99
app-api-comp-0-workload-0-99c4c4567-jjptr      85
app-api-comp-0-workload-0-99c4c4567-l7sx8      633
app-api-comp-0-workload-0-99c4c4567-mcxcv      443
app-api-comp-0-workload-0-99c4c4567-mtpbq      409
app-api-comp-0-workload-0-99c4c4567-qn8hs      588
app-api-comp-0-workload-0-99c4c4567-rwq85      419
app-api-comp-0-workload-0-99c4c4567-v8qj2      766
app-api-comp-0-workload-0-99c4c4567-w92bl      792
app-api-comp-0-workload-0-99c4c4567-x6kd4      69
app-api-comp-0-workload-0-99c4c4567-xmvln      667
app-api-comp-0-workload-0-99c4c4567-xmz9x      171
app-api-comp-0-workload-0-99c4c4567-zmg4p      676
app-api-comp-0-workload-1-fdfffb4f4-52kgr      512
app-api-comp-0-workload-1-fdfffb4f4-5vvlz      666
app-api-comp-0-workload-1-fdfffb4f4-b2jb6      157
app-api-comp-0-workload-1-fdfffb4f4-c8q22      755
app-api-comp-0-workload-1-fdfffb4f4-j6b72      111
app-api-comp-0-workload-1-fdfffb4f4-kdpz6      478
app-api-comp-0-workload-1-fdfffb4f4-kgzlk      575
app-api-comp-0-workload-1-fdfffb4f4-p64z8      805
app-api-comp-0-workload-1-fdfffb4f4-qrrmf      569
app-api-comp-0-workload-1-fdfffb4f4-sgnsr      851
app-api-comp-0-workload-1-fdfffb4f4-xchkd      885
app-api-comp-0-workload-1-fdfffb4f4-zw568      712
app-api-comp-0-workload-10-779cd5688-2c4lt     531
app-api-comp-0-workload-10-779cd5688-2rbg6     809
app-api-comp-0-workload-10-779cd5688-4qxnt     708
app-api-comp-0-workload-10-779cd5688-4vlnw     436
app-api-comp-0-workload-10-779cd5688-522z8     770
app-api-comp-0-workload-10-779cd5688-5fsvj     560
app-api-comp-0-workload-10-779cd5688-67wll     492
app-api-comp-0-workload-10-779cd5688-7k8j8     442
app-api-comp-0-workload-10-779cd5688-86v74     852
app-api-comp-0-workload-10-779cd5688-d8277     810
app-api-comp-0-workload-10-779cd5688-g2vj6     607
app-api-comp-0-workload-10-779cd5688-j8l2v     411
app-api-comp-0-workload-10-779cd5688-jk5r9     597
app-api-comp-0-workload-10-779cd5688-l4lqx     806
app-api-comp-0-workload-10-779cd5688-mlzl9     604
